21228,"35326 SE Swenson St,  Snoqualmie, WA, 98065",Match,Exact,"35326 SE SWENSON ST, SNOQUALMIE, WA, 98065","-121.868935,47.520565",617981113,R,53,033,032602,
21229,"11414 SE 253rd Pl,  Kent, WA, 98030",No_Match,,,,,,,,,
18383,"8526 NE 142nd St,  Kirkland, WA, 98034",Match,Non_Exact,"8526 NE 142ND ST, KIRKLAND, WA, 98034","-122.22701,47.729042",186942007,L,53,033,022201,
18382,"6224 103rd Pl NE,  Kirkland, WA, 98033",Match,Exact,"6224 103RD PL NE, KIRKLAND, WA, 98033","-122.20269,47.66232",187084822,R,53,033,022701,
18381,"1706 NE 177th St,  Shoreline, WA, 98155",Match,Non_Exact,"1706 NE 177TH ST, SHORELINE, WA, 98155","-122.31043,47.757526",629174415,L,53,033,020500,
18380,"1811 Wilson Ave,  Enumclaw, WA, 98022",Match,Exact,"1811 WILSON AVE, ENUMCLAW, WA, 98022","-121.991646,47.21112",186643104,L,53,033,031400,
18374,"30121 50th Ln S,  Auburn, WA, 98001",Match,Exact,"30121 50TH LN S, AUBURN, WA, 98001","-122.271774,47.33161",186687736,L,53,033,029901,
21232,"27009 223rd Ln SE,  Maple Valley, WA, 98038",Match,Non_Exact,"27009 223RD PL SE, MAPLE VALLEY, WA, 98038","-122.04327,47.361984",239770023,R,53,033,032008,
18373,"18308 NE 107th St,  Redmond, WA, 98052",Match,Exact,"18308 NE 107TH ST, REDMOND, WA, 98052","-122.09729,47.69577",186933925,L,53,033,032323,
21233,"13306 SE 272nd St,  Kent, WA, 98042",Match,Non_Exact,"13306 SE 272ND ST, KENT, WA, 98042","-122.16338,47.357986",187015419,L,53,033,031703,
18376,"1003 S Thistle St,  Seattle, WA, 98108",Match,Non_Exact,"1003 S THISTLE ST, SEATTLE, WA, 98108","-122.31998,47.52815",186595682,R,53,033,011200,
21230,"204 23rd Pl NE,  Issaquah, WA, 98029",No_Match,,,,,,,,,
18375,"1826 24th Ave E,  Seattle, WA, 98112",Match,Exact,"1826 24TH AVE E, SEATTLE, WA, 98112","-122.301544,47.63603",186587751,R,53,033,006200,
21231,"27820 108th Ave SE,  Kent, WA, 98030",Match,Exact,"27820 108TH AVE SE, KENT, WA, 98030","-122.19705,47.35244",187066198,R,53,033,029601,
18378,"2532 Yale Ave E,  Seattle, WA, 98102",Match,Exact,"2532 YALE AVE E, SEATTLE, WA, 98102","-122.327095,47.64279",186583470,R,53,033,006100,
21236,"918 4th Ave NE,  Issaquah, WA, 98029",Match,Exact,"918 4TH AVE NE, ISSAQUAH, WA, 98029","-122.02615,47.540146",624314450,L,53,033,032210,
18377,"6723 16th Ave SW,  Seattle, WA, 98106",Match,Exact,"6723 16TH AVE SW, SEATTLE, WA, 98106","-122.35495,47.541878",186992972,R,53,033,010800,
21237,"11612 SE 64th St,  Bellevue, WA, 98006",Match,Non_Exact,"11612 SE 64TH ST, BELLEVUE, WA, 98006","-122.18264,47.54575",186679925,L,53,033,024702,
21234,"4362 SW Frontenac St,  Seattle, WA, 98136",Match,Non_Exact,"4362 SW FRONTENAC ST, SEATTLE, WA, 98136","-122.38833,47.54074",186661556,R,53,033,010600,
18379,"SW 208th St,  Vashon, WA, 98070",No_Match,,,,,,,,,
21235,"16740 Meridian Ave N,  Shoreline, WA, 98133",No_Match,,,,,,,,,
21238,"2409 53rd St SE,  Auburn, WA, 98092",Match,Exact,"2409 53RD ST SE, AUBURN, WA, 98092","-122.198456,47.26129",640913309,L,53,033,031000,
21239,"26837 195th Ct SE,  Covington, WA, 98042",Match,Non_Exact,"26837 195TH AVE SE, COVINGTON, WA, 98042","-122.082184,47.359756",186926109,L,53,033,032005,
18370,"23624 SE 282nd St,  Maple Valley, WA, 98038",Match,Non_Exact,"23624 SE 282ND ST, MAPLE VALLEY, WA, 98038","-122.02615,47.349113",627282686,L,53,033,031604,
18372,"6810 21st Ave NE,  Seattle, WA, 98115",Match,Exact,"6810 21ST AVE NE, SEATTLE, WA, 98115","-122.30521,47.677856",186585605,R,53,033,002500,
18371,"19713 61st Pl NE,  Kenmore, WA, 98028",Match,Exact,"19713 61ST PL NE, KENMORE, WA, 98028","-122.26209,47.772102",186995185,L,53,033,021600,
16798,"8903 384th Ave SE,  Snoqualmie, WA, 98065",Match,Exact,"8903 384TH AVE SE, SNOQUALMIE, WA, 98065","-121.828545,47.520283",239778677,L,53,033,032703,
16797,"36306 SE Isley St,  Snoqualmie, WA, 98065",Match,Exact,"36306 SE ISLEY ST, SNOQUALMIE, WA, 98065","-121.85594,47.532726",630042371,R,53,033,032602,
21249,"7685 Todd Pl,  Kenmore, WA, 98028",No_Match,,,,,,,,,
16799,"10508 13th Ave NW,  Seattle, WA, 98177",Match,Exact,"10508 13TH AVE NW, SEATTLE, WA, 98177","-122.37274,47.705482",186577237,R,53,033,001400,
18324,"2841 234th Ave SE,  Sammamish, WA, 98075",Match,Exact,"2841 234TH AVE SE, SAMMAMISH, WA, 98075","-122.027016,47.583706",239782168,R,53,033,032211,
21246,"1081 SE 11th St,  North Bend, WA, 98045",Match,Non_Exact,"1081 SE 11TH ST, NORTH BEND, WA, 98045","-121.78182,47.4835",239777987,R,53,033,032704,
18325,"19020 SE 261st St,  Covington, WA, 98042",No_Match,,,,,,,,,
17740,"8456 41st Ave SW,  Seattle, WA, 98136",Match,Exact,"8456 41ST AVE SW, SEATTLE, WA, 98136","-122.384315,47.52798",186661920,L,53,033,011600,
21245,"28900 44th Ave S,  Auburn, WA, 98001",Match,Non_Exact,"28900 44TH PL S, AUBURN, WA, 98001","-122.27752,47.342655",186650391,L,53,033,029802,
18322,"8905 McIntosh Ct SE,  Snoqualmie, WA, 98065",Match,Exact,"8905 MCINTOSH CT SE, SNOQUALMIE, WA, 98065","-121.8763,47.52106",638599297,L,53,033,032602,
17741,"19198 NE 43rd Ct,  Sammamish, WA, 98074",Match,Non_Exact,"19198 NE 43RD CT, SAMMAMISH, WA, 98074","-122.08097,47.648483",186961792,L,53,033,032316,
21248,"12010 SE 41st St,  Bellevue, WA, 98006",Match,Non_Exact,"12010 SE 41ST ST, BELLEVUE, WA, 98006","-122.17962,47.574184",186959903,L,53,033,024701,
18323,"31901 53rd Ave SW,  Federal Way, WA, 98023",Match,Exact,"31901 53RD AVE SW, FEDERAL WAY, WA, 98023","-122.40081,47.316307",186683459,R,53,033,030305,
17742,"3321 E Terrace St,  Seattle, WA, 98122",Match,Non_Exact,"3321 E TERRACE ST, SEATTLE, WA, 98122","-122.288956,47.605213",239772260,R,53,033,007800,
21247,"6521D,  25th Ave NE, WA, ttle",No_Match,,,,,,,,,
18320,"9623 8th Ave NE,  Seattle, WA, 98115",Match,Exact,"9623 8TH AVE NE, SEATTLE, WA, 98115","-122.320366,47.698822",186580071,L,53,033,001900,
21242,"Venn Forest,  35424 SE Venn St, WA, qualmie",No_Match,,,,,,,,,
18321,"40174 228th Way SE,  Enumclaw, WA, 98022",Match,Exact,"40174 228TH WAY SE, ENUMCLAW, WA, 98022","-122.043365,47.241306",187059740,L,53,033,031202,
21241,"1302 30th Ave S,  Seattle, WA, 98144",Match,Exact,"1302 30TH AVE S, SEATTLE, WA, 98144","-122.2934,47.592033",186593464,L,53,033,009500,
21244,"1030 SE 12th St,  North Bend, WA, 98045",No_Match,,,,,,,,,
21243,"6553 51st Ave S,  Seattle, WA, 98118",Match,Exact,"6553 51ST AVE S, SEATTLE, WA, 98118","-122.26991,47.54374",186596605,R,53,033,011102,
17748,"6430 131st Ave SE,  Bellevue, WA, 98006",Match,Exact,"6430 131ST AVE SE, BELLEVUE, WA, 98006","-122.1656,47.544666",239764321,L,53,033,025001,
17747,"842 Jefferson Ave NE,  Renton, WA, 98056",Match,Exact,"842 JEFFERSON AVE NE, RENTON, WA, 98056","-122.17866,47.496525",186632438,R,53,033,025400,
17749,"49th Ave SW & SW Dawson St,  Seattle, WA, 98136",No_Match,,,,,,,,,
21240,"5017 22nd Ave NE,  Seattle, WA, 98105",Match,Exact,"5017 22ND AVE NE, SEATTLE, WA, 98105","-122.30447,47.665127",186718856,L,53,033,004302,
18329,"14217 55th Ave S,  Tukwila, WA, 98168",Match,Exact,"14217 55TH AVE S, TUKWILA, WA, 98168","-122.26594,47.47556",186629920,R,53,033,026200,
17744,"11838 SE 290th Pl,  Auburn, WA, 98092",Match,Non_Exact,"11838 SE 290TH PL, AUBURN, WA, 98092","-122.19072,47.341736",186654272,L,53,033,029602,
18328,"700 39th Ave E,  Seattle, WA, 98112",No_Match,,,,,,,,,
17743,"20329 NE 203rd Pl,  Woodinville, WA, 98077",Match,Non_Exact,"20329 NE 203RD PL, WOODINVILLE, WA, 98077","-122.08042,47.77559",239788218,R,53,033,032307,
18327,"4525 54th Ave NE,  Seattle, WA, 98105",Match,Exact,"4525 54TH AVE NE, SEATTLE, WA, 98105","-122.26983,47.661404",186588393,L,53,033,004100,
17746,"17745 NE 13th St,  Bellevue, WA, 98008",Match,Non_Exact,"17745 NE 13TH ST, BELLEVUE, WA, 98008","-122.10273,47.62078",186612943,R,53,033,023000,
18326,"1600 SW Holden St,  Seattle, WA, 98106",Match,Non_Exact,"1600 SW HOLDEN ST, SEATTLE, WA, 98106","-122.35514,47.533684",186591352,R,53,033,011401,
17745,"27023 218th Ave SE,  Maple Valley, WA, 98038",Match,Exact,"27023 218TH AVE SE, MAPLE VALLEY, WA, 98038","-122.050995,47.35974",239767132,L,53,033,032008,
16793,"13514 91st Pl NE,  Kirkland, WA, 98034",Match,Exact,"13514 91ST PL NE, KIRKLAND, WA, 98034","-122.21892,47.721375",186598542,R,53,033,022202,
16794,"18522 135th Pl SE,  Renton, WA, 98058",Match,Exact,"18522 135TH PL SE, RENTON, WA, 98058","-122.16047,47.43566",186636672,R,53,033,029304,
16795,"15014 NE 8th St,  Bellevue, WA, 98007",Match,Non_Exact,"15014 NE 8TH ST, BELLEVUE, WA, 98007","-122.139725,47.617035",187056520,L,53,033,023201,
16796,"32810 46th Pl S,  Auburn, WA, 98001",No_Match,,,,,,,,,
16790,"21208 103rd Ave SE,  Kent, WA, 98031",Match,Exact,"21208 103RD AVE SE, KENT, WA, 98031","-122.20425,47.412884",186690502,R,53,033,029403,
16791,"14054 Wallingford Ave N,  Seattle, WA, 98133",Match,Exact,"14054 WALLINGFORD AVE N, SEATTLE, WA, 98133","-122.336945,47.731243",186574967,R,53,033,000300,
16792,"12711 SE 86th Pl,  Renton, WA, 98056",Match,Exact,"12711 SE 86TH PL, RENTON, WA, 98056","-122.17193,47.5252",239779271,L,53,033,025001,
18311,"4001 NE 50th St,  Seattle, WA, 98105",No_Match,,,,,,,,,
17752,"17109 NE 190th St,  Woodinville, WA, 98072",Match,Non_Exact,"17109 NE 190TH ST, WOODINVILLE, WA, 98072","-122.111275,47.76509",187131809,R,53,033,032320,
21259,"32109 Sunny Ln,  Black Diamond, WA, 98010",Match,Exact,"32109 SUNNY LN, BLACK DIAMOND, WA, 98010","-122.023186,47.314785",624948882,L,53,033,031605,
18312,"1010 140th Ave SE,  Bellevue, WA, 98005",Match,Exact,"1010 140TH AVE SE, BELLEVUE, WA, 98005","-122.15302,47.600662",186613401,L,53,033,023604,
17753,"SW Dash Point Rd & 4th Ave SW,  Federal Way, WA, 98023",No_Match,,,,,,,,,
21258,"6161 168th Pl SE,  Bellevue, WA, 98006",Match,Exact,"6161 168TH PL SE, BELLEVUE, WA, 98006","-122.11553,47.546936",239770857,R,53,033,025003,
18313,"212th Ave SE,  Sammamish, WA, 98075",No_Match,,,,,,,,,
17750,"20101 SE 260th Pl,  Covington, WA, 98042",Match,Non_Exact,"20101 SE 260TH PL, COVINGTON, WA, 98042","-122.07381,47.36858",187082795,L,53,033,032007,
21257,"3703 NE 14th St,  Renton, WA, 98056",No_Match,,,,,,,,,
18314,"19216 65th Pl NE,  Kenmore, WA, 98028",Match,Exact,"19216 65TH PL NE, KENMORE, WA, 98028","-122.25291,47.767662",186597246,L,53,033,021600,
17751,"19622 SE 259th St,  Covington, WA, 98042",Match,Non_Exact,"19622 SE 259TH ST, COVINGTON, WA, 98042","-122.07836,47.370033",186675804,L,53,033,032005,
21256,"487 Petersen Dr E,  Enumclaw, WA, 98022",Match,Exact,"487 PETERSEN DR E, ENUMCLAW, WA, 98022","-121.97406,47.194717",635170227,L,53,033,031502,
21255,"30611 134th Ave SE,  Auburn, WA, 98092",No_Match,,,,,,,,,
21254,"6668 Azalea Way SE,  Snoqualmie, WA, 98065",Match,Exact,"6668 AZALEA WAY SE, SNOQUALMIE, WA, 98065","-121.87569,47.541374",186963954,L,53,033,032602,
21253,"3818 Linden Ave N,  Seattle, WA, 98103",Match,Exact,"3818 LINDEN AVE N, SEATTLE, WA, 98103","-122.34858,47.653126",186989935,R,53,033,004900,
18310,"118 NW 78th St,  Seattle, WA, 98117",Match,Non_Exact,"118 NW 78TH ST, SEATTLE, WA, 98117","-122.35839,47.685474",186579011,R,53,033,002900,
21252,"264 Riggs Dr E,  Enumclaw, WA, 98022",Match,Exact,"264 RIGGS DR E, ENUMCLAW, WA, 98022","-121.977425,47.194004",627140643,R,53,033,031502,
21250,"27139 NE Miller St,  Duvall, WA, 98019",Match,Exact,"27139 NE MILLER ST, DUVALL, WA, 98019","-121.97578,47.733845",186662864,R,53,033,032402,
18319,"3312 S Lane St,  Seattle, WA, 98144",Match,Non_Exact,"3312 S LANE ST, SEATTLE, WA, 98144","-122.29002,47.59663",186594593,L,53,033,008900,
21251,"3512 NE 17th Pl,  Renton, WA, 98056",Match,Non_Exact,"3512 NE 17TH PL, RENTON, WA, 98056","-122.1727,47.507275",624455201,L,53,033,025200,
17759,"121 Capri Ave NE,  Renton, WA, 98056",Match,Exact,"121 CAPRI AVE NE, RENTON, WA, 98056","-122.19153,47.482807",186632123,R,53,033,025601,
17758,"3726 S Burns St,  Seattle, WA, 98118",Match,Exact,"3726 S BURNS ST, SEATTLE, WA, 98118","-122.2847,47.51654",239776233,L,53,033,011700,
18316,"6048 1st Ave NW,  Seattle, WA, 98107",Match,Exact,"6048 1ST AVE NW, SEATTLE, WA, 98107","-122.35745,47.67282",186579209,R,53,033,003500,
17757,"17051 168th Ct SE,  Renton, WA, 98058",No_Match,,,,,,,,,
18315,"6308 26th Ave SW,  Seattle, WA, 98106",Match,Exact,"6308 26TH AVE SW, SEATTLE, WA, 98106","-122.36559,47.54629",186590955,R,53,033,010701,
17756,"6135 160th Ave SE,  Bellevue, WA, 98006",Match,Exact,"6135 160TH AVE SE, BELLEVUE, WA, 98006","-122.12647,47.548107",186696817,L,53,033,025003,
18318,"35003 176th Ave SE,  Auburn, WA, 98092",Match,Exact,"35003 176TH AVE SE, AUBURN, WA, 98092","-122.10751,47.288517",637628735,L,53,033,031204,
17755,"8400 46th Ave SW,  Seattle, WA, 98136",Match,Exact,"8400 46TH AVE SW, SEATTLE, WA, 98136","-122.39157,47.528553",186661829,L,53,033,011600,
18317,"2405 1st Ave N,  Seattle, WA, 98109",Match,Exact,"2405 1ST AVE N, SEATTLE, WA, 98109","-122.35558,47.63977",186582208,L,53,033,006000,
17754,"14220 NE 73rd St,  Redmond, WA, 98052",Match,Non_Exact,"14220 NE 73RD ST, REDMOND, WA, 98052","-122.14994,47.670124",186610001,L,53,033,022606,
16776,"995 NW Pickering St,  Issaquah, WA, 98027",No_Match,,,,,,,,,
16775,"356 NW 87th St,  Seattle, WA, 98117",Match,Non_Exact,"356 NW 87TH ST, SEATTLE, WA, 98117","-122.3613,47.69206",186578901,R,53,033,001701,
16778,"2921 S Hudson St,  Seattle, WA, 98108",Match,Non_Exact,"2921 S HUDSON ST, SEATTLE, WA, 98108","-122.295555,47.55724",186670194,R,53,033,010401,
16777,"3836 45th Ave SW,  Seattle, WA, 98116",Match,Exact,"3836 45TH AVE SW, SEATTLE, WA, 98116","-122.389435,47.56981",186660937,L,53,033,009800,
16779,"27465 254th Pl SE,  Maple Valley, WA, 98038",Match,Exact,"27465 254TH PL SE, MAPLE VALLEY, WA, 98038","-122.00309,47.35511",625367686,L,53,033,031603,
18342,"17115 NE 86th Ct,  Redmond, WA, 98052",Match,Exact,"17115 NE 86TH CT, REDMOND, WA, 98052","-122.11014,47.679356",186612121,R,53,033,032324,
21264,"13732 Meridian Ave N,  Seattle, WA, 98133",No_Match,,,,,,,,,
18343,"2906 SW 342nd Pl,  Federal Way, WA, 98023",Match,Non_Exact,"2906 SW 342ND PL, FEDERAL WAY, WA, 98023","-122.37055,47.294773",239759213,R,53,033,030312,
21263,"31849 50th Pl S,  Auburn, WA, 98001",Match,Exact,"31849 50TH PL S, AUBURN, WA, 98001","-122.27208,47.316376",186712539,R,53,033,029901,
18340,"8024 37th Ave NE,  Seattle, WA, 98115",Match,Exact,"8024 37TH AVE NE, SEATTLE, WA, 98115","-122.28849,47.68699",186586249,R,53,033,002400,
21266,"11511 SE 302nd Ct,  Auburn, WA, 98092",Match,Non_Exact,"11511 SE 302ND CT, AUBURN, WA, 98092","-122.18751,47.33097",640915308,L,53,033,029602,
18341,"NE 144th St & 121st Pl NE,  Kirkland, WA, 98034",No_Match,,,,,,,,,
17760,"3820 Renton Ave S,  Seattle, WA, 98108",Match,Exact,"3820 RENTON AVE S, SEATTLE, WA, 98108","-122.295166,47.569355",186952346,L,53,033,010100,
21265,"561 Mountain View Ln NW,  Issaquah, WA, 98027",Match,Exact,"561 MOUNTAIN VIEW LN NW, ISSAQUAH, WA, 98027","-122.073,47.53774",187083519,R,53,033,025006,
18346,"4138 53rd Ave SW,  Seattle, WA, 98116",Match,Exact,"4138 53RD AVE SW, SEATTLE, WA, 98116","-122.40016,47.566376",186660596,L,53,033,009702,
17761,"15940 SE 176th Pl,  Renton, WA, 98058",Match,Non_Exact,"15940 SE 176TH PL, RENTON, WA, 98058","-122.12956,47.444397",239773925,L,53,033,031907,
21268,"16303 SE 138th Pl,  Renton, WA, 98059",No_Match,,,,,,,,,
18347,"16731 Woodside Dr SE,  Renton, WA, 98058",Match,Exact,"16731 WOODSIDE DR SE, RENTON, WA, 98058","-122.12045,47.45224",645606338,R,53,033,031907,
17762,"2540,  8847 10th Ave SW, WA, ttle",No_Match,,,,,,,,,
21267,"3103 Main Ave S,  Renton, WA, 98055",Match,Exact,"3103 MAIN AVE S, RENTON, WA, 98055","-122.2038,47.451218",637509357,L,53,033,025806,
18344,"8424 16th Ave SW,  Seattle, WA, 98106",Match,Exact,"8424 16TH AVE SW, SEATTLE, WA, 98106","-122.35506,47.528046",186591385,L,53,033,011300,
17763,"19060 NE 183rd St,  Woodinville, WA, 98077",Match,Non_Exact,"19060 NE 183RD ST, WOODINVILLE, WA, 98077","-122.0841,47.76019",186932516,L,53,033,032307,
18345,"4069 S 270th St,  Kent, WA, 98032",Match,Non_Exact,"4069 S 270TH ST, KENT, WA, 98032","-122.28279,47.359623",186960996,R,53,033,029801,
17764,"19060 NE 183rd St,  Woodinville, WA, 98077",Match,Non_Exact,"19060 NE 183RD ST, WOODINVILLE, WA, 98077","-122.0841,47.76019",186932516,L,53,033,032307,
21269,"8121 47th Ave S,  Seattle, WA, 98118",Match,Exact,"8121 47TH AVE S, SEATTLE, WA, 98118","-122.273605,47.529697",186596950,R,53,033,011800,
17766,"8023 Dibble Ave NW,  Seattle, WA, 98117",Match,Exact,"8023 DIBBLE AVE NW, SEATTLE, WA, 98117","-122.36729,47.687237",186578888,L,53,033,003000,
17765,"16534 23rd Ave NE,  Shoreline, WA, 98155",Match,Exact,"16534 23RD AVE NE, SHORELINE, WA, 98155","-122.30346,47.748665",186576080,R,53,033,020500,
18349,"5600 42nd Ave SW,  Seattle, WA, 98136",Match,Exact,"5600 42ND AVE SW, SEATTLE, WA, 98136","-122.385574,47.551945",186661462,L,53,033,010600,
17768,"463 S 190th St,  Burien, WA, 98148",Match,Exact,"463 S 190TH ST, BURIEN, WA, 98148","-122.3292,47.432514",186625751,R,53,033,028500,
18348,"16829 190th Ave SE,  Renton, WA, 98058",Match,Exact,"16829 190TH AVE SE, RENTON, WA, 98058","-122.087585,47.451515",186637700,R,53,033,031906,
17767,"10754 Riviera Pl NE,  Seattle, WA, 98125",Match,Exact,"10754 RIVIERA PL NE, SEATTLE, WA, 98125","-122.27543,47.7077",629169921,R,53,033,000900,
17769,"12612 NE 95th St,  Kirkland, WA, 98033",Match,Non_Exact,"12612 NE 95TH ST, KIRKLAND, WA, 98033","-122.172585,47.686188",186604312,L,53,033,022603,
21260,"1365 Elma Pl NE,  Renton, WA, 98059",Match,Exact,"1365 ELMA PL NE, RENTON, WA, 98059","-122.154396,47.505116",627139750,L,53,033,025101,
21261,"4449 SW Kenyon Pl,  Seattle, WA, 98136",Match,Non_Exact,"4449 SW KENYON PL, SEATTLE, WA, 98136","-122.39123,47.532036",640610179,L,53,033,011600,
21262,"979 N 45th St,  Seattle, WA, 98103",Match,Non_Exact,"979 N 45TH ST, SEATTLE, WA, 98103","-122.34674,47.662056",186989860,R,53,033,005000,
16770,"16424 NE 135th St,  Redmond, WA, 98052",Match,Non_Exact,"16424 NE 135TH ST, REDMOND, WA, 98052","-122.11922,47.721134",239770311,R,53,033,032321,
16771,"3011 177th Ave NE,  Redmond, WA, 98052",Match,Exact,"3011 177TH AVE NE, REDMOND, WA, 98052","-122.10356,47.63739",239772867,L,53,033,022902,
16772,"6206 Phinney Ave N,  Seattle, WA, 98103",Match,Exact,"6206 PHINNEY AVE N, SEATTLE, WA, 98103","-122.35436,47.67396",186579498,R,53,033,003500,
16773,"18998 NE 186th Pl,  Woodinville, WA, 98077",Match,Non_Exact,"18998 NE 186TH PL, WOODINVILLE, WA, 98077","-122.0841,47.762573",239770062,L,53,033,032307,
16774,"1510 NW 80th St,  Seattle, WA, 98117",Match,Non_Exact,"1510 NW 80TH ST, SEATTLE, WA, 98117","-122.377014,47.68688",187016757,R,53,033,003000,
16789,"2641 SW 347th St,  Federal Way, WA, 98023",Match,Non_Exact,"2641 SW 347TH ST, FEDERAL WAY, WA, 98023","-122.36755,47.290863",186651195,R,53,033,030312,
16788,"4309 SW 323rd St,  Federal Way, WA, 98023",Match,Non_Exact,"4309 SW 323RD ST, FEDERAL WAY, WA, 98023","-122.38889,47.3125",186647880,R,53,033,030306,
16787,"20041 104th Pl SE,  Kent, WA, 98031",Match,Exact,"20041 104TH PL SE, KENT, WA, 98031","-122.20181,47.422527",186713437,R,53,033,029305,
16786,"8717 SE 45th St,  Mercer Island, WA, 98040",Match,Non_Exact,"8717 SE 45TH ST, MERCER ISLAND, WA, 98040","-122.22264,47.56551",186606388,R,53,033,024500,
17770,"12917 SE 69th Pl,  Bellevue, WA, 98006",Match,Exact,"12917 SE 69TH PL, BELLEVUE, WA, 98006","-122.1669,47.54039",642838159,R,53,033,025001,
21277,"753 N 71st St,  Seattle, WA, 98103",Match,Non_Exact,"753 N 71ST ST, SEATTLE, WA, 98103","-122.34908,47.6803",186579425,R,53,033,002800,
18330,"5021 SW Dawson St,  Seattle, WA, 98136",Match,Non_Exact,"5021 SW DAWSON ST, SEATTLE, WA, 98136","-122.39674,47.555668",186661260,L,53,033,010600,
17771,"24535 13th Ave S,  Des Moines, WA, 98198",No_Match,,,,,,,,,
21276,"10705 SE 278th St,  Kent, WA, 98030",No_Match,,,,,,,,,
18331,"13142 NE 138th Pl,  Kirkland, WA, 98034",Match,Non_Exact,"13142 NE 138TH PL, KIRKLAND, WA, 98034","-122.16524,47.72431",186960791,L,53,033,021904,
21275,"10510 NE 12th St,  Bellevue, WA, 98004",No_Match,,,,,,,,,
18332,"1629 Edgewood Ave SW,  Seattle, WA, 98116",Match,Exact,"1629 EDGEWOOD AVE SW, SEATTLE, WA, 98116","-122.38334,47.58914",186660814,R,53,033,009600,
21274,"2619 NW 57th St,  Seattle, WA, 98107",Match,Non_Exact,"2619 NW 57TH ST, SEATTLE, WA, 98107","-122.39055,47.670185",186658749,L,53,033,003200,
18333,"22782 SE 456th Way,  Enumclaw, WA, 98022",Match,Non_Exact,"22782 SE 456TH WAY, ENUMCLAW, WA, 98022","-122.03825,47.193714",186936319,L,53,033,031301,
17774,"3514 W Government Way,  Seattle, WA, 98199",Match,Exact,"3514 W GOVERNMENT WAY, SEATTLE, WA, 98199","-122.4026,47.65849",186659187,R,53,033,005700,
18334,"3717 NE 157th St,  Lake Forest Park, WA, 98155",Match,Non_Exact,"3717 NE 157TH ST, LK FOREST PK, WA, 98155","-122.288704,47.742588",186577013,R,53,033,021300,
17775,"2325 30th Ave S,  Seattle, WA, 98144",Match,Exact,"2325 30TH AVE S, SEATTLE, WA, 98144","-122.29413,47.582554",186594172,R,53,033,009500,
18335,"6211 25th Ave NE,  Seattle, WA, 98115",Match,Exact,"6211 25TH AVE NE, SEATTLE, WA, 98115","-122.30066,47.674515",186666206,L,53,033,004301,
17772,"104 Union Ave NE,  Renton, WA, 98059",Match,Non_Exact,"104 UNION CT NE, RENTON, WA, 98059","-122.163414,47.483856",186672131,L,53,033,025601,
21279,"4215 Renton Ave S,  Seattle, WA, 98108",Match,Exact,"4215 RENTON AVE S, SEATTLE, WA, 98108","-122.29278,47.56564",641001563,R,53,033,010100,
18336,"23210 104th Ave SE,  Kent, WA, 98031",Match,Exact,"23210 104TH AVE SE, KENT, WA, 98031","-122.20225,47.394325",615059213,L,53,033,029407,
17773,"7407 25th Ave NE,  Seattle, WA, 98115",Match,Exact,"7407 25TH AVE NE, SEATTLE, WA, 98115","-122.30074,47.682156",186585505,L,53,033,002500,
21278,"4287 R Street Northeast,  Auburn, WA, 98002",No_Match,,,,,,,,,
18338,"38296 SE Northern St,  Snoqualmie, WA, 98065",Match,Exact,"38296 SE NORTHERN ST, SNOQUALMIE, WA, 98065","-121.82966,47.531956",239781337,R,53,033,032602,
17779,"3703 38th Ave SW,  Seattle, WA, 98126",Match,Exact,"3703 38TH AVE SW, SEATTLE, WA, 98126","-122.38035,47.5711",186661144,R,53,033,009800,
18337,"4528 Sunnyside Ave N,  Seattle, WA, 98103",Match,Exact,"4528 SUNNYSIDE AVE N, SEATTLE, WA, 98103","-122.330154,47.661766",186583163,R,53,033,005100,
17778,"9002 Lake Washington Boulevard North East,  Bellevue, WA, 98004",No_Match,,,,,,,,,
17777,"6308 26th Ave SW,  Seattle, WA, 98106",Match,Exact,"6308 26TH AVE SW, SEATTLE, WA, 98106","-122.36559,47.54629",186590955,R,53,033,010701,
18339,"16022 SE 249th Pl,  Covington, WA, 98042",Match,Non_Exact,"16022 SE 249TH PL, COVINGTON, WA, 98042","-122.12729,47.378433",186962911,L,53,033,031705,
17776,"4500 NE 41st St,  Seattle, WA, 98105",Match,Non_Exact,"4500 NE 41ST ST, SEATTLE, WA, 98105","-122.27917,47.658417",186588329,L,53,033,004100,
21272,"8015 NE 182nd Pl,  Kenmore, WA, 98028",Match,Non_Exact,"8015 NE 182ND PL, KENMORE, WA, 98028","-122.23328,47.760284",630047425,R,53,033,021700,
21273,"3656 Fauntleroy Way SW,  Seattle, WA, 98126",Match,Exact,"3656 FAUNTLEROY WAY SW, SEATTLE, WA, 98126","-122.37323,47.572453",186577936,L,53,033,009900,
21270,"4846 Delridge Way SW,  Seattle, WA, 98106",Match,Exact,"4846 DELRIDGE WAY SW, SEATTLE, WA, 98106","-122.36289,47.558777",186590905,L,53,033,010800,
21271,"5078 Delridge Way SW,  Seattle, WA, 98106",Match,Exact,"5078 DELRIDGE WAY SW, SEATTLE, WA, 98106","-122.36292,47.55655",186590917,L,53,033,010800,
16780,"11305 148th Ave SE,  Renton, WA, 98059",No_Match,,,,,,,,,
16781,"10044 SW Dock St,  Vashon, WA, 98070",Match,Exact,"10044 SW DOCK ST, VASHON, WA, 98070","-122.46346,47.373535",239759052,L,53,033,027702,
